product_id,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall
I149861,C288298,Female,41,Clothing,4,1200.32,Credit Card,5/12/2022,Kanyon
I678783,C148675,Female,34,Food & Beverage,5,26.15,Debit Card,14/04/2021,Mall of Istanbul
I283199,C270726,Female,37,Clothing,5,1500.4,Credit Card,4/10/2021,Mall of Istanbul
I262240,C105474,Female,55,Cosmetics,1,40.66,Credit Card,15/01/2023,Mall of Istanbul
I255066,C829423,Female,25,Shoes,2,1200.34,Cash,7/6/2022,Kanyon
I110699,C111251,Female,50,Clothing,4,1200.32,Cash,7/11/2022,Istinye Park
I172592,C269506,Male,66,Shoes,3,1800.51,Cash,5/7/2021,Zorlu Center
I197048,C127041,Male,52,Clothing,1,300.08,Cash,22/10/2022,Istinye Park
I846448,C870412,Female,24,Cosmetics,1,40.66,Debit Card,24/02/2023,Emaar Square Mall
I255738,C108367,Male,52,Food & Beverage,3,15.69,Debit Card,12/4/2022,Kanyon
I309846,C191673,Male,43,Clothing,3,900.24,Cash,27/02/2021,Mall of Istanbul
I230210,C979970,Male,41,Cosmetics,1,40.66,Cash,31/03/2021,Cevahir AVM
I338832,C324708,Female,28,Clothing,5,1500.4,Credit Card,16/03/2021,Metrocity
I701994,C289614,Male,31,Food & Beverage,1,5.23,Cash,9/2/2023,Forum Istanbul
I116064,C103877,Female,41,Shoes,3,1800.51,Credit Card,28/02/2021,Metropol AVM
I233553,C264659,Male,21,Cosmetics,3,121.98,Cash,26/03/2022,Metrocity
I334498,C108756,Female,45,Cosmetics,3,121.98,Credit Card,27/01/2023,Istinye Park
I210221,C253975,Female,41,Books,3,45.45,Cash,29/03/2021,Istinye Park
I107367,C773134,Male,42,Clothing,3,900.24,Cash,21/01/2021,Metrocity
I240053,C433673,Male,50,Cosmetics,1,40.66,Credit Card,22/05/2022,Metrocity
I198312,C271450,Female,42,Clothing,3,900.24,Cash,7/3/2022,Kanyon
I111670,C327098,Female,25,Clothing,2,600.16,Credit Card,30/07/2022,Kanyon
I631073,C132270,Female,39,Shoes,5,3000.85,Debit Card,10/4/2021,Emaar Square Mall
I304483,C193793,Male,23,Toys,5,179.2,Cash,5/3/2022,Viaport Outlet
I110493,C320229,Male,67,Books,2,30.3,Debit Card,20/04/2021,Mall of Istanbul
I224918,C275631,Female,42,Food & Beverage,5,26.15,Credit Card,1/11/2022,Kanyon
I176867,C462416,Female,63,Clothing,2,600.16,Credit Card,13/02/2023,Metrocity
I225893,C245407,Male,53,Souvenir,4,46.92,Credit Card,10/4/2021,Emaar Square Mall
I462596,C269497,Male,32,Food & Beverage,5,26.15,Debit Card,25/05/2022,Metrocity
I990095,C190709,Male,43,Shoes,2,1200.34,Debit Card,26/12/2022,Mall of Istanbul
I112841,C291389,Female,22,Clothing,2,600.16,Credit Card,19/05/2021,Metropol AVM
I177064,C593370,Male,30,Food & Beverage,4,20.92,Debit Card,21/12/2022,Mall of Istanbul
I293058,C303552,Female,20,Clothing,3,900.24,Cash,17/06/2021,Kanyon
I714982,C747740,Female,40,Cosmetics,2,81.32,Credit Card,23/11/2022,Istinye Park
I259581,C791362,Male,61,Clothing,4,1200.32,Credit Card,19/03/2021,Kanyon
I272468,C132400,Male,44,Clothing,5,1500.4,Cash,30/08/2022,Zorlu Center
I773945,C677850,Female,55,Cosmetics,4,162.64,Cash,12/12/2022,Metropol AVM
I488800,C263908,Female,54,Food & Beverage,2,10.46,Credit Card,11/10/2021,Istinye Park
I539167,C205165,Male,23,Toys,3,107.52,Cash,16/12/2021,Zorlu Center
I614933,C290106,Female,61,Clothing,1,300.08,Cash,5/5/2021,Cevahir AVM
I307328,C174747,Male,37,Clothing,1,300.08,Cash,14/05/2022,Mall of Istanbul
I195795,C191147,Female,43,Food & Beverage,2,10.46,Cash,21/11/2022,Viaport Outlet
I316501,C249906,Male,33,Shoes,4,2400.68,Cash,13/11/2022,Mall of Istanbul
I105482,C129846,Male,18,Clothing,5,1500.4,Cash,17/08/2021,Mall of Istanbul
I269076,C155333,Female,30,Toys,1,35.84,Debit Card,20/08/2021,Forum Istanbul
I235877,C272155,Female,68,Toys,5,179.2,Debit Card,6/3/2021,Mall of Istanbul
I323413,C266213,Male,34,Clothing,1,300.08,Debit Card,9/1/2022,Kanyon
I404845,C622685,Female,34,Books,1,15.15,Credit Card,9/4/2021,Forum Istanbul
I249846,C832010,Female,59,Food & Beverage,2,10.46,Debit Card,17/02/2023,Kanyon
I110354,C288597,Female,22,Clothing,5,1500.4,Debit Card,18/08/2022,Mall of Istanbul
I175688,C259229,Female,30,Cosmetics,5,203.3,Debit Card,10/9/2022,Kanyon
I467431,C724217,Female,50,Toys,3,107.52,Debit Card,25/06/2021,Metropol AVM
I175461,C913425,Female,68,Food & Beverage,3,15.69,Cash,26/10/2022,Kanyon
I157207,C255828,Female,49,Clothing,1,300.08,Cash,22/02/2022,Cevahir AVM
I193060,C219791,Male,38,Toys,5,179.2,Credit Card,18/05/2022,Mall of Istanbul
I255430,C981925,Male,51,Cosmetics,3,121.98,Debit Card,13/02/2023,Mall of Istanbul
I165932,C237757,Male,44,Cosmetics,3,121.98,Credit Card,4/3/2023,Cevahir AVM
I123656,C238083,Male,64,Clothing,2,600.16,Cash,21/04/2022,Kanyon
I338093,C306266,Female,31,Clothing,4,1200.32,Credit Card,27/07/2022,Mall of Istanbul
I543510,C199858,Female,34,Technology,1,1050,Debit Card,27/01/2022,Kanyon
I177444,C179915,Male,40,Clothing,3,900.24,Debit Card,9/1/2023,Emaar Square Mall
I248527,C307014,Female,58,Shoes,1,600.17,Credit Card,30/05/2021,Viaport Outlet
I103907,C280853,Male,56,Clothing,4,1200.32,Cash,4/10/2022,Forum Istanbul
I109766,C106066,Female,57,Food & Beverage,5,26.15,Cash,6/11/2022,Metrocity
I195981,C257683,Female,38,Shoes,1,600.17,Credit Card,6/8/2021,Kanyon
I583553,C364009,Female,55,Souvenir,3,35.19,Debit Card,24/11/2021,Mall of Istanbul
I225840,C325548,Female,23,Food & Beverage,3,15.69,Credit Card,20/07/2021,Cevahir AVM
I478092,C606953,Male,66,Souvenir,2,23.46,Cash,18/03/2021,Kanyon
I107322,C920331,Male,27,Clothing,2,600.16,Credit Card,21/10/2022,Mall of Istanbul
I307584,C140413,Female,58,Cosmetics,1,40.66,Credit Card,24/06/2022,Viaport Outlet
I300522,C323469,Female,32,Cosmetics,5,203.3,Credit Card,5/2/2022,Mall of Istanbul
I335770,C336888,Male,57,Cosmetics,1,40.66,Debit Card,8/10/2022,Forum Istanbul
I273054,C148034,Male,43,Food & Beverage,5,26.15,Debit Card,26/04/2021,Metropol AVM
I226742,C724391,Female,56,Clothing,3,900.24,Cash,12/3/2021,Viaport Outlet
I259039,C180485,Female,40,Clothing,1,300.08,Debit Card,19/02/2021,Istinye Park
I263787,C323464,Female,60,Food & Beverage,4,20.92,Cash,14/10/2021,Metrocity
I301307,C326699,Male,41,Technology,5,5250,Debit Card,30/05/2021,Mall of Istanbul
I270709,C632826,Male,41,Clothing,2,600.16,Credit Card,1/10/2021,Istinye Park
I390879,C196337,Female,54,Clothing,2,600.16,Cash,19/04/2022,Mall of Istanbul
I694304,C258995,Female,42,Cosmetics,4,162.64,Debit Card,16/04/2021,Mall of Istanbul
I613571,C246847,Male,56,Clothing,3,900.24,Cash,19/01/2022,Mall of Istanbul
I320883,C282894,Female,32,Technology,4,4200,Credit Card,8/8/2021,Mall of Istanbul
I306290,C125304,Male,59,Clothing,2,600.16,Cash,2/2/2022,Mall of Istanbul
I440435,C496516,Female,50,Food & Beverage,5,26.15,Cash,2/9/2021,Metrocity
I321342,C831048,Male,23,Clothing,1,300.08,Credit Card,2/3/2022,Kanyon
I273975,C208819,Male,50,Cosmetics,5,203.3,Credit Card,1/3/2021,Emaar Square Mall
I337040,C804531,Female,55,Food & Beverage,5,26.15,Credit Card,15/12/2022,Kanyon
I223697,C237182,Male,62,Cosmetics,3,121.98,Debit Card,25/04/2021,Istinye Park
I287998,C131599,Female,32,Clothing,5,1500.4,Debit Card,24/02/2022,Forum Istanbul
I117673,C191057,Male,37,Food & Beverage,4,20.92,Debit Card,8/3/2022,Istinye Park
I249964,C195284,Female,63,Toys,3,107.52,Cash,25/12/2021,Kanyon
I100760,C800785,Female,18,Books,4,60.6,Credit Card,19/01/2021,Mall of Istanbul
I234239,C236711,Female,22,Shoes,5,3000.85,Cash,3/6/2022,Kanyon
I125122,C118689,Male,51,Shoes,4,2400.68,Cash,19/07/2022,Cevahir AVM
I831550,C194063,Female,52,Clothing,4,1200.32,Cash,4/5/2021,Istinye Park
I898132,C210393,Male,30,Clothing,2,600.16,Cash,12/11/2021,Mall of Istanbul
I144412,C261316,Male,32,Cosmetics,1,40.66,Cash,7/3/2023,Metrocity
I264104,C177823,Female,46,Shoes,4,2400.68,Cash,4/4/2022,Istinye Park
I203031,C748439,Male,31,Books,5,75.75,Cash,14/04/2021,Mall of Istanbul
I147481,C245715,Female,30,Food & Beverage,5,26.15,Cash,16/12/2021,Istinye Park
I293034,C220780,Male,24,Food & Beverage,4,20.92,Cash,16/09/2021,Mall of Istanbul
I252678,C126392,Male,25,Food & Beverage,2,10.46,Cash,24/04/2021,Istinye Park
I257579,C149849,Female,25,Clothing,1,300.08,Cash,8/9/2021,Istinye Park
I257208,C168310,Female,31,Souvenir,3,35.19,Cash,15/06/2022,Metrocity
I255446,C126647,Female,54,Shoes,5,3000.85,Credit Card,17/02/2021,Zorlu Center
I854848,C278752,Female,57,Technology,3,3150,Debit Card,6/5/2021,Cevahir AVM
I213167,C111668,Male,25,Clothing,1,300.08,Credit Card,28/07/2021,Mall of Istanbul
I316677,C119364,Female,44,Books,4,60.6,Cash,21/09/2022,Mall of Istanbul
I328733,C158114,Female,43,Clothing,3,900.24,Cash,7/8/2021,Mall of Istanbul
I127144,C195508,Male,18,Souvenir,1,11.73,Debit Card,3/11/2022,Mall of Istanbul
I125746,C317968,Female,57,Toys,1,35.84,Cash,18/06/2022,Viaport Outlet
I994913,C809683,Female,25,Cosmetics,1,40.66,Credit Card,7/3/2022,Kanyon
I634948,C228735,Female,50,Food & Beverage,3,15.69,Cash,3/9/2022,Metrocity
I269024,C278483,Male,49,Clothing,1,300.08,Debit Card,12/8/2022,Kanyon
I264126,C158261,Male,21,Food & Beverage,2,10.46,Cash,28/04/2022,Metrocity
I140362,C102607,Male,38,Technology,2,2100,Debit Card,24/10/2021,Metrocity
I617893,C808112,Male,65,Clothing,5,1500.4,Cash,18/07/2022,Metrocity
I190439,C145982,Female,32,Clothing,3,900.24,Credit Card,24/06/2022,Metropol AVM
I182480,C325166,Female,47,Food & Beverage,5,26.15,Credit Card,24/05/2022,Kanyon
I203099,C266175,Female,53,Clothing,1,300.08,Credit Card,1/12/2021,Zorlu Center
I740038,C213718,Male,34,Clothing,1,300.08,Debit Card,14/12/2022,Metropol AVM
I215044,C184322,Female,61,Cosmetics,1,40.66,Cash,19/01/2023,Forum Istanbul
I171352,C478668,Female,19,Clothing,5,1500.4,Credit Card,13/10/2021,Metrocity
I340002,C331539,Female,61,Cosmetics,2,81.32,Cash,12/12/2022,Forum Istanbul
I230886,C193813,Male,33,Cosmetics,3,121.98,Cash,17/06/2022,Mall of Istanbul
I133005,C716870,Female,53,Food & Beverage,2,10.46,Cash,19/12/2021,Zorlu Center
I282711,C168973,Male,68,Toys,3,107.52,Cash,7/6/2022,Kanyon
I150266,C297748,Male,37,Toys,5,179.2,Cash,20/11/2022,Kanyon
I339115,C678680,Male,69,Clothing,4,1200.32,Credit Card,27/03/2021,Metrocity
I185772,C119032,Female,40,Food & Beverage,3,15.69,Cash,13/01/2022,Mall of Istanbul
I122393,C134708,Female,67,Cosmetics,1,40.66,Cash,7/6/2022,Mall of Istanbul
I280459,C100299,Female,22,Books,1,15.15,Credit Card,23/09/2022,Metrocity
I912888,C214164,Female,34,Toys,4,143.36,Debit Card,17/02/2021,Kanyon
I238472,C299327,Female,34,Clothing,1,300.08,Cash,17/11/2021,Kanyon
I581146,C333988,Female,56,Clothing,5,1500.4,Cash,11/12/2022,Viaport Outlet
I151425,C110568,Male,26,Clothing,5,1500.4,Credit Card,12/5/2022,Emaar Square Mall
I252733,C132150,Female,69,Books,5,75.75,Credit Card,17/05/2022,Zorlu Center
I176351,C224260,Female,67,Clothing,2,600.16,Cash,20/02/2021,Cevahir AVM
I221786,C314993,Male,61,Clothing,4,1200.32,Credit Card,15/04/2021,Metropol AVM
I328774,C183588,Female,26,Food & Beverage,1,5.23,Cash,26/06/2021,Forum Istanbul
I752293,C211763,Male,63,Clothing,4,1200.32,Cash,2/3/2023,Zorlu Center
I106866,C246898,Female,51,Toys,4,143.36,Credit Card,10/1/2022,Zorlu Center
I286110,C281244,Male,60,Clothing,4,1200.32,Credit Card,11/12/2022,Metropol AVM
I313265,C288863,Female,26,Books,1,15.15,Debit Card,17/01/2021,Viaport Outlet
I214882,C582997,Male,34,Souvenir,2,23.46,Credit Card,7/8/2022,Kanyon
I166473,C240916,Female,25,Clothing,5,1500.4,Cash,20/03/2022,Forum Istanbul
I178412,C108007,Male,49,Shoes,5,3000.85,Debit Card,23/11/2022,Metropol AVM
I261248,C104963,Male,69,Souvenir,1,11.73,Cash,26/02/2021,Zorlu Center
I147152,C286640,Male,66,Books,1,15.15,Cash,18/04/2021,Kanyon
I531648,C156880,Male,23,Clothing,3,900.24,Cash,8/10/2022,Mall of Istanbul
I215582,C129686,Female,18,Cosmetics,4,162.64,Debit Card,29/12/2021,Cevahir AVM
I331938,C864800,Male,24,Cosmetics,1,40.66,Debit Card,14/07/2022,Metrocity
I176706,C223982,Female,39,Cosmetics,1,40.66,Cash,21/01/2021,Kanyon
I306370,C158827,Female,50,Shoes,4,2400.68,Credit Card,19/01/2023,Metrocity
I894668,C253252,Male,52,Technology,1,1050,Credit Card,12/9/2022,Metrocity
I163001,C592891,Male,56,Cosmetics,3,121.98,Cash,19/06/2021,Metrocity
I216555,C287380,Female,41,Clothing,1,300.08,Debit Card,15/05/2021,Metropol AVM
I247751,C897202,Female,21,Clothing,3,900.24,Debit Card,4/11/2021,Emaar Square Mall
I238537,C618494,Male,42,Clothing,1,300.08,Cash,5/5/2021,Forum Istanbul
I128275,C228922,Female,50,Clothing,2,600.16,Credit Card,30/12/2021,Metropol AVM
I167097,C101074,Female,53,Clothing,2,600.16,Cash,25/09/2021,Metrocity
I329721,C242798,Female,32,Technology,4,4200,Credit Card,1/9/2022,Kanyon
I145120,C293612,Female,60,Clothing,4,1200.32,Debit Card,4/2/2023,Metrocity
I339998,C299567,Male,34,Food & Beverage,3,15.69,Credit Card,17/11/2022,Zorlu Center
I101862,C352919,Female,24,Shoes,2,1200.34,Credit Card,2/12/2022,Viaport Outlet
I292866,C152959,Female,44,Clothing,2,600.16,Cash,6/8/2021,Viaport Outlet
I244481,C104690,Female,32,Clothing,3,900.24,Debit Card,12/3/2022,Kanyon
I399156,C285884,Female,42,Food & Beverage,1,5.23,Cash,14/09/2022,Metrocity
I998832,C257559,Male,23,Souvenir,2,23.46,Credit Card,21/02/2021,Metrocity
I228888,C261635,Male,33,Technology,1,1050,Cash,18/12/2022,Kanyon
I304606,C316806,Male,64,Clothing,4,1200.32,Cash,7/3/2023,Metrocity
I287543,C272133,Female,69,Clothing,5,1500.4,Cash,6/4/2021,Forum Istanbul
I181621,C112446,Male,30,Books,3,45.45,Debit Card,3/3/2022,Cevahir AVM
I282516,C666466,Female,66,Books,3,45.45,Cash,10/8/2022,Viaport Outlet
I182260,C116531,Female,68,Food & Beverage,1,5.23,Cash,18/04/2021,Metrocity
I139323,C171015,Female,48,Cosmetics,1,40.66,Cash,3/9/2022,Metrocity
I339366,C480735,Male,52,Clothing,5,1500.4,Cash,8/6/2021,Forum Istanbul
I192802,C290819,Female,39,Clothing,2,600.16,Cash,25/03/2022,Metrocity
I137934,C202988,Female,29,Food & Beverage,3,15.69,Credit Card,25/04/2022,Cevahir AVM
I322245,C306346,Female,48,Toys,4,143.36,Cash,5/6/2021,Cevahir AVM
I317066,C127551,Male,50,Clothing,1,300.08,Credit Card,4/1/2022,Metropol AVM
I907323,C794449,Male,28,Cosmetics,3,121.98,Cash,6/9/2021,Metropol AVM
I337976,C335131,Male,64,Food & Beverage,1,5.23,Credit Card,26/10/2021,Mall of Istanbul
I174237,C289650,Female,36,Cosmetics,1,40.66,Debit Card,12/2/2023,Emaar Square Mall
I231403,C230619,Male,64,Cosmetics,5,203.3,Cash,6/2/2023,Mall of Istanbul
I115471,C832397,Female,54,Clothing,5,1500.4,Credit Card,6/11/2021,Metropol AVM
I592836,C277384,Female,31,Cosmetics,1,40.66,Cash,18/06/2022,Metrocity
I317840,C296318,Male,49,Clothing,2,600.16,Cash,10/2/2023,Kanyon
I153468,C813874,Female,51,Clothing,3,900.24,Credit Card,25/09/2022,Viaport Outlet
I120560,C291970,Male,37,Clothing,3,900.24,Cash,28/12/2022,Metropol AVM
I208105,C524507,Male,52,Clothing,3,900.24,Credit Card,26/10/2021,Istinye Park
I565725,C230270,Female,64,Shoes,3,1800.51,Cash,24/06/2021,Viaport Outlet
I858783,C307870,Female,65,Shoes,3,1800.51,Credit Card,2/2/2022,Kanyon
I168315,C294623,Female,53,Shoes,3,1800.51,Cash,16/06/2021,Mall of Istanbul
I146548,C205178,Male,30,Clothing,4,1200.32,Cash,19/07/2022,Metropol AVM
I115242,C264585,Male,52,Clothing,4,1200.32,Debit Card,1/11/2022,Istinye Park
I761759,C145059,Male,32,Toys,2,71.68,Credit Card,6/9/2021,Mall of Istanbul
I278595,C158616,Male,40,Food & Beverage,3,15.69,Credit Card,9/6/2021,Emaar Square Mall
I230790,C955218,Female,53,Clothing,3,900.24,Debit Card,6/2/2022,Kanyon
I187777,C710954,Male,39,Clothing,3,900.24,Credit Card,30/04/2021,Zorlu Center
I204421,C947516,Female,56,Cosmetics,5,203.3,Credit Card,15/11/2021,Metrocity
I186346,C305734,Female,19,Shoes,2,1200.34,Credit Card,21/01/2021,Metrocity
I214442,C539840,Male,19,Cosmetics,3,121.98,Debit Card,15/07/2021,Kanyon
I271973,C251005,Female,67,Clothing,5,1500.4,Credit Card,18/08/2021,Istinye Park
I168925,C136395,Female,59,Technology,3,3150,Debit Card,1/5/2022,Metrocity
I124379,C898202,Male,63,Books,3,45.45,Credit Card,15/10/2021,Metrocity
I221646,C320598,Male,68,Clothing,1,300.08,Debit Card,15/02/2021,Metrocity
I209913,C339508,Male,23,Books,2,30.3,Credit Card,28/09/2022,Emaar Square Mall
I110823,C334518,Female,47,Clothing,1,300.08,Credit Card,3/4/2022,Metrocity
I241386,C307477,Female,25,Clothing,2,600.16,Cash,29/03/2021,Mall of Istanbul
I113342,C238833,Male,22,Clothing,4,1200.32,Credit Card,31/01/2022,Forum Istanbul
I189839,C135301,Female,60,Food & Beverage,2,10.46,Cash,24/12/2022,Forum Istanbul
I288734,C993876,Female,38,Clothing,4,1200.32,Debit Card,7/3/2023,Kanyon
I241628,C512698,Male,59,Cosmetics,3,121.98,Credit Card,17/03/2021,Metropol AVM
I312437,C618730,Male,20,Clothing,5,1500.4,Credit Card,13/05/2021,Emaar Square Mall
I206043,C187608,Female,62,Clothing,1,300.08,Credit Card,9/12/2021,Metrocity
I448589,C955533,Female,56,Cosmetics,2,81.32,Debit Card,26/02/2022,Mall of Istanbul
I225004,C195673,Female,41,Food & Beverage,3,15.69,Debit Card,6/6/2021,Metropol AVM
I295604,C327796,Female,39,Shoes,3,1800.51,Credit Card,7/6/2021,Metropol AVM
I233412,C524469,Female,47,Clothing,1,300.08,Credit Card,8/5/2021,Zorlu Center
I246405,C105429,Female,55,Food & Beverage,1,5.23,Debit Card,4/8/2021,Istinye Park
I330145,C304866,Female,30,Clothing,3,900.24,Credit Card,16/09/2021,Kanyon
I730781,C304326,Male,34,Clothing,5,1500.4,Debit Card,31/03/2022,Istinye Park
I258797,C773181,Female,53,Souvenir,5,58.65,Cash,14/08/2022,Metropol AVM
I140019,C467287,Female,24,Shoes,4,2400.68,Cash,16/09/2021,Metrocity
I299140,C339114,Male,61,Shoes,5,3000.85,Cash,28/06/2022,Metropol AVM
I145354,C299514,Female,32,Clothing,5,1500.4,Debit Card,29/12/2021,Metrocity
I212471,C163011,Female,51,Cosmetics,1,40.66,Debit Card,24/07/2022,Kanyon
I980023,C120118,Male,55,Cosmetics,5,203.3,Credit Card,20/01/2023,Metrocity
I179118,C157064,Female,49,Souvenir,5,58.65,Debit Card,27/04/2021,Kanyon
I242660,C670293,Female,26,Food & Beverage,5,26.15,Credit Card,21/04/2021,Cevahir AVM
I488609,C210060,Female,56,Shoes,3,1800.51,Credit Card,17/02/2022,Metropol AVM
I184493,C254397,Male,60,Technology,4,4200,Cash,1/10/2022,Mall of Istanbul
I178572,C287355,Male,43,Food & Beverage,1,5.23,Cash,6/5/2021,Metrocity
I275274,C175467,Female,69,Souvenir,2,23.46,Cash,22/10/2022,Viaport Outlet
I266960,C109885,Male,49,Souvenir,5,58.65,Cash,10/5/2022,Metropol AVM
I282582,C119723,Female,55,Toys,5,179.2,Cash,7/6/2021,Istinye Park
I225839,C838257,Male,63,Cosmetics,2,81.32,Debit Card,28/12/2022,Zorlu Center
I756230,C846690,Male,36,Toys,3,107.52,Debit Card,26/12/2021,Istinye Park
I339525,C185502,Female,28,Clothing,5,1500.4,Credit Card,22/08/2021,Istinye Park
I232626,C176854,Male,45,Cosmetics,3,121.98,Credit Card,20/02/2021,Emaar Square Mall
I291779,C184727,Male,67,Clothing,2,600.16,Cash,21/10/2021,Viaport Outlet
I224157,C551975,Female,46,Cosmetics,3,121.98,Cash,22/03/2022,Cevahir AVM
I245816,C310676,Female,59,Clothing,5,1500.4,Debit Card,19/01/2023,Emaar Square Mall
I907658,C107258,Female,65,Shoes,1,600.17,Cash,26/04/2022,Mall of Istanbul
I317125,C845711,Female,34,Books,2,30.3,Credit Card,30/01/2023,Kanyon
I145770,C709824,Female,68,Technology,4,4200,Debit Card,6/1/2023,Emaar Square Mall
I252778,C339202,Female,50,Shoes,1,600.17,Debit Card,12/7/2022,Istinye Park
I364470,C162162,Male,30,Shoes,2,1200.34,Cash,24/01/2023,Istinye Park
I592896,C108465,Male,35,Clothing,4,1200.32,Debit Card,5/2/2021,Zorlu Center
I639644,C682985,Male,54,Clothing,2,600.16,Debit Card,23/07/2022,Kanyon
I148485,C309367,Male,20,Food & Beverage,1,5.23,Cash,15/02/2021,Metropol AVM
I271886,C218573,Female,58,Cosmetics,2,81.32,Credit Card,14/05/2022,Emaar Square Mall
I185724,C175732,Male,31,Toys,1,35.84,Cash,27/04/2021,Istinye Park
I623959,C103461,Female,29,Cosmetics,2,81.32,Cash,9/9/2021,Metropol AVM
I222357,C249679,Male,47,Souvenir,1,11.73,Cash,15/08/2022,Metropol AVM
I148614,C178845,Female,18,Shoes,1,600.17,Cash,17/04/2021,Mall of Istanbul
I813784,C177475,Female,20,Technology,2,2100,Credit Card,27/08/2022,Forum Istanbul
I211758,C267852,Female,50,Clothing,1,300.08,Debit Card,21/02/2022,Cevahir AVM
I270546,C194974,Male,47,Cosmetics,4,162.64,Cash,14/06/2022,Kanyon
I891663,C128277,Male,48,Cosmetics,5,203.3,Credit Card,24/12/2022,Cevahir AVM
I162663,C502572,Male,35,Shoes,3,1800.51,Credit Card,3/1/2022,Metrocity
I252732,C337111,Female,50,Technology,1,1050,Credit Card,3/12/2022,Mall of Istanbul
I823227,C243037,Female,41,Clothing,4,1200.32,Cash,27/05/2022,Metrocity
I185731,C334686,Female,27,Clothing,1,300.08,Credit Card,10/3/2022,Zorlu Center
I309813,C265568,Female,64,Food & Beverage,2,10.46,Credit Card,19/12/2021,Mall of Istanbul
I255891,C335904,Male,42,Technology,5,5250,Debit Card,3/4/2022,Istinye Park
I144011,C119157,Female,22,Cosmetics,4,162.64,Credit Card,5/3/2021,Mall of Istanbul
I291710,C559217,Female,64,Clothing,2,600.16,Cash,3/10/2022,Kanyon
I163500,C280866,Male,59,Shoes,5,3000.85,Debit Card,30/07/2022,Kanyon
I107888,C574590,Female,53,Clothing,3,900.24,Debit Card,8/2/2021,Kanyon
I977597,C919190,Male,29,Cosmetics,1,40.66,Credit Card,5/12/2022,Mall of Istanbul
I283132,C185049,Female,30,Clothing,2,600.16,Credit Card,2/3/2022,Metrocity
I637087,C295880,Female,50,Clothing,5,1500.4,Cash,12/2/2023,Kanyon
I335650,C245681,Female,42,Clothing,5,1500.4,Credit Card,30/01/2023,Mall of Istanbul
I259858,C316015,Male,23,Clothing,4,1200.32,Cash,27/11/2021,Mall of Istanbul
I214598,C111244,Female,41,Cosmetics,1,40.66,Cash,2/3/2021,Kanyon
I309383,C716683,Male,29,Cosmetics,4,162.64,Debit Card,22/10/2021,Istinye Park
I228443,C201036,Female,59,Clothing,4,1200.32,Debit Card,21/07/2021,Kanyon
I111221,C136714,Female,34,Clothing,5,1500.4,Debit Card,2/2/2022,Kanyon
I205645,C310969,Female,22,Cosmetics,1,40.66,Cash,13/06/2022,Metrocity
I296120,C750093,Male,34,Clothing,2,600.16,Cash,10/2/2023,Metrocity
I317106,C521028,Female,69,Toys,3,107.52,Credit Card,27/09/2022,Metrocity
I300868,C311482,Male,61,Technology,3,3150,Cash,28/01/2021,Metropol AVM
I254078,C122157,Female,44,Shoes,3,1800.51,Cash,28/05/2021,Kanyon
I158508,C369937,Female,64,Technology,3,3150,Cash,6/6/2022,Mall of Istanbul
I120038,C228472,Female,40,Clothing,4,1200.32,Cash,25/10/2021,Metrocity
I208560,C209723,Male,58,Cosmetics,5,203.3,Cash,23/11/2021,Istinye Park
I223532,C160421,Male,23,Toys,5,179.2,Credit Card,22/09/2021,Istinye Park
I236697,C162397,Male,36,Shoes,3,1800.51,Cash,24/02/2021,Metropol AVM
I129022,C940481,Female,64,Souvenir,2,23.46,Cash,29/04/2022,Kanyon
I312175,C314546,Female,60,Cosmetics,3,121.98,Cash,6/11/2021,Mall of Istanbul
I780362,C271866,Male,39,Cosmetics,1,40.66,Debit Card,12/6/2021,Metrocity
I311659,C164577,Male,65,Food & Beverage,3,15.69,Debit Card,19/07/2022,Metropol AVM
I279882,C240837,Male,66,Cosmetics,5,203.3,Debit Card,3/6/2022,Metropol AVM
I324650,C159771,Male,52,Souvenir,1,11.73,Cash,20/08/2022,Kanyon
I760012,C126598,Male,33,Shoes,5,3000.85,Cash,6/2/2022,Forum Istanbul
I139536,C882358,Male,63,Food & Beverage,2,10.46,Debit Card,9/11/2021,Mall of Istanbul
I500621,C189942,Female,23,Books,4,60.6,Cash,20/02/2021,Istinye Park
I227528,C187110,Female,27,Clothing,4,1200.32,Debit Card,17/01/2023,Istinye Park
I165544,C388552,Female,22,Food & Beverage,4,20.92,Credit Card,4/4/2021,Metrocity
I587552,C110267,Male,23,Clothing,4,1200.32,Debit Card,25/03/2022,Kanyon
I170036,C176312,Male,38,Souvenir,3,35.19,Cash,17/08/2021,Metropol AVM
I135321,C863183,Male,57,Food & Beverage,1,5.23,Cash,5/8/2021,Mall of Istanbul
I679052,C294679,Male,21,Cosmetics,2,81.32,Cash,15/12/2021,Mall of Istanbul
I292262,C539974,Female,33,Souvenir,4,46.92,Cash,9/5/2022,Istinye Park
I419999,C317223,Male,34,Food & Beverage,4,20.92,Credit Card,5/8/2022,Forum Istanbul
I144681,C208844,Male,69,Toys,1,35.84,Credit Card,18/09/2022,Emaar Square Mall
I252554,C130720,Male,66,Cosmetics,2,81.32,Credit Card,19/08/2021,Emaar Square Mall
I204623,C256755,Female,46,Clothing,3,900.24,Cash,21/08/2022,Mall of Istanbul
I212186,C222250,Male,36,Food & Beverage,3,15.69,Credit Card,15/02/2021,Kanyon
